IMG_ID,GT_LAT,GT_LON,PRED_LAT,PRED_LON,ERROR_KM
139606509_a57318c3ed_48_14542551@N00.jpg,49.035617,104.066791,48.766598,106.31607,167.1037627011811
1396805906_2884c6e192_1016_70323761@N00.jpg,48.855743,2.287843,48.865955,2.321033,2.6804675085898073
1397079054_476c297c47_1182_67879480@N00.jpg,55.749723,37.624998,55.754265,37.618645,0.6427213646773834
1397714919_58377b610b_1117_7885919@N07.jpg,48.861835,2.318345,51.506767,-0.128467,341.78311860330376
1397742163_1a6b87eb5a_1164_7885919@N07.jpg,48.862195,2.317262,48.805004,2.119288,15.824511996778432
1399334159_ded0f3866e_1173_23601949@N00.jpg,43.89715,-69.518051,44.793163,-62.697685,551.256868213305
1403169945_82348edf46_1129_11786349@N08.jpg,-20.457333,-66.913604,-23.721869,-67.83508,375.20563310524244
1403253427_7a36819f5e_1108_11786349@N08.jpg,-20.457333,-66.913604,-23.288795,-68.17695,340.7588488865513
1403883634_ef6873ac58_1229_30571787@N00.jpg,44.302038,9.211682,44.351128,9.150538,7.310909674287359
1403895483_6275236853_1310_11786349@N08.jpg,-25.692894,-54.446353,-25.589827,-54.59149,18.521109807166734
1404679418_601bdb6cb3_1010_11786349@N08.jpg,-25.692894,-54.446353,14.82239,-89.1501,5865.788083457627
1404731528_7a541c7416_1438_11786349@N08.jpg,-25.692894,-54.446353,26.17711,-98.36525,7446.324474010077
1404856312_2b42ffc6fc_1197_11786349@N08.jpg,-25.692894,-54.446353,43.11801,-79.06882,8055.409234828402
1404943106_79473320ae_1187_11786349@N08.jpg,-25.692894,-54.446353,-25.537401,-54.599304,23.11124000211306
140569222_85ec512f5d_45_85417391@N00.jpg,48.859294,2.343864,48.80662,2.113924,17.820336067512432
1407798359_570d7be503_1242_11786349@N08.jpg,-34.620424,-58.369674,40.77915,-73.96274,8534.59603449553
1407883917_e96b68342f_1021_11786349@N08.jpg,-34.620424,-58.369674,-34.60852,-58.37354,1.369947294212359
1409290106_c2eb3fc6fb_1358_88483799@N00.jpg,39.39751,-76.600466,40.673157,-74.533585,226.0062517325261
1409312350_af3d22a110_1389_88483799@N00.jpg,39.395114,-76.602344,38.974358,-77.03515,59.83657549474897
141288167_7321e778af_54_85417391@N00.jpg,48.859294,2.343864,48.857826,2.341117,0.25895939649130345
1413398881_4cecb99a7b_1200_73293249@N00.jpg,51.503018,-0.204759,52.537212,13.576269,948.5099028190552
1413521035_a30171c418_1402_73293249@N00.jpg,51.507886,-0.128336,51.508392,-0.127989,0.061266646863589506
1413619747_d7903c0e93_1364_73293249@N00.jpg,51.511538,-0.119897,40.762768,-73.97838,5565.302939883329
1413644279_bd885b7f3c_1349_73293249@N00.jpg,51.508373,-0.126366,51.51056,-0.129432,0.32257685038293354
1414473940_08d97d09f6_1244_73293249@N00.jpg,51.499163,-0.162777,53.105774,-2.021355,218.81011187575297
1417701803_884aaf3fe2_1028_15376845@N00.jpg,41.547018,-73.029749,39.629646,-79.95783,622.4348111463056
1417732845_8f6f8f4092_1221_77235581@N00.jpg,58.20312,-6.379559,60.005337,20.002842,1509.2811134663514
1417808121_c7a24a29df_1161_15376845@N00.jpg,41.547018,-73.029749,41.03038,-74.28655,119.6926033855874
141803382_35d0352693_45_51035632501@N01.jpg,-27.464499,153.009681,-33.84433,151.06218,733.4063773532075
1418555842_07c89e4599_1143_15376845@N00.jpg,41.547018,-73.029749,43.21919,23.296509,7426.864488662036
1418574240_977c307033_1371_15376845@N00.jpg,41.547018,-73.029749,42.211212,-72.60186,81.91127593464185
1418634028_059e73ebaf_1046_15376845@N00.jpg,41.547018,-73.029749,35.08347,-90.05595,1646.2394654296215
1418704382_6138cdb429_1378_15376845@N00.jpg,41.547018,-73.029749,52.9454,5.965822,5784.361076147588
142108311_4cc11320e6_50_11114422@N00.jpg,51.096272,-0.181446,52.270443,4.545936,351.0089781881128
1422853173_2acc46e311_1172_70323761@N00.jpg,48.852849,2.350285,51.27981,1.08285,284.6132737367448
1424280848_41d1636615_1343_96928198@N00.jpg,59.671883,10.620775,60.005753,5.207672,304.6025000627356
1428156208_25c84442f7_1080_22941966@N00.jpg,43.801833,-91.252,44.77617,-94.98762,316.4273363316801
1429153870_ab4563bc6e_1252_77235581@N00.jpg,58.261277,-6.139812,60.48522,-1.499891,360.7309394134051
143033183_8fd477e31d_56_46054052@N00.jpg,-12.608176,132.297363,-17.87461,138.28444,868.9745232638336
1433387965_ce90b5bc81_1331_97522422@N00.jpg,60.393398,5.33178,3.148669,101.713066,10052.596253887372
1433405849_7eb435c131_1060_97522422@N00.jpg,60.390748,5.321009,31.784908,35.218178,3859.5936412828923
1434280462_b424fafbcd_1033_97522422@N00.jpg,60.394798,5.322682,64.145355,-21.92957,1457.5360295081318
1434291853_faa298e88a_1080_15376845@N00.jpg,41.334931,-72.90243,37.47077,-122.3113,4209.537272840001
1435158786_27638e84a3_1131_15376845@N00.jpg,41.334931,-72.90243,-37.802666,175.30116,14309.733282133755
143699234_fe93cf7e84_55_70323761@N00.jpg,25.790946,-80.133633,25.790424,-80.13377,0.05975506956655575
143709426_5d2dcad5e5_52_70323761@N00.jpg,39.094514,-84.510312,39.089207,-84.51156,0.5998260257662538
143717975_c1f50a2d44_46_70323761@N00.jpg,39.905316,-75.166236,39.90585,-75.16627,0.05922131578643034
143718342_24d7f1a6c0_49_70323761@N00.jpg,39.906888,-75.1666,39.90585,-75.16627,0.11909081608173627
1439282511_637e146810_1059_70323761@N00.jpg,48.840292,2.34977,48.886,2.343,5.10654794442388
1439496567_d11099afd3_1400_70323761@N00.jpg,48.852665,2.367634,52.499622,13.41995,876.7707897583147
1439764921_79ff783423_1129_91062007@N00.jpg,36.859948,-75.978484,36.88839,-76.3047,29.1891771769908
1440937386_f2e8c786cb_1104_70323761@N00.jpg,48.873832,2.295064,48.85836,2.294576,1.7206165133765112
144544459_664547d7e4_53_14542551@N00.jpg,47.91939,106.917057,15.876478,108.334206,3565.3761873389176
144674080_e1cc10f2b7_53_49503208420@N01.jpg,41.456911,2.057404,36.83388,-3.975505,731.0169462457936
144721518_64de9b1726_48_82927779@N00.jpg,-33.8812,18.6357,-35.116467,147.35619,10671.985387936928
144751098_42ff5d78dc_48_82927779@N00.jpg,-34.1644,18.8589,41.689323,10.349121,8479.20496623039
1448913311_682c1b352a_1102_98545448@N00.jpg,44.0,11.0,38.550823,-8.794255,1756.3275767657437
144923582_a38a726f01_44_18684820@N00.jpg,37.781298,-122.424774,37.77029,-122.50917,7.517782817616499
144924835_553de1e86e_51_18684820@N00.jpg,37.781298,-122.424774,37.77029,-122.50917,7.517782817616499
144932452_72bb0014e2_56_18684820@N00.jpg,37.781298,-122.424774,37.802113,-122.44865,3.123223946330424
1449758003_5f3d505402_1363_36093984@N00.jpg,47.512852,19.079754,50.70983,7.141628,937.4921540237508
145092128_b7c078ab88_48_88483799@N00.jpg,39.45099,-76.587817,39.382908,-89.0747,1071.8309689733658
145638495_67d3159f05_53_69212252@N00.jpg,35.318346,24.325017,37.690903,26.943111,352.60851690475147
145639002_c3a6121180_50_69212252@N00.jpg,35.318346,24.325017,37.56186,25.188816,261.1563073588141
1459427691_7854826cee_1082_77235581@N00.jpg,58.20312,-6.379559,57.283318,-5.714705,109.62291838170397
146028219_0e8b5712f5_55_46054052@N00.jpg,-16.917238,145.773468,-16.921324,145.7785,0.702405847985167
147006132_8f66c6164a_46_69212252@N00.jpg,41.396899,2.169027,41.403465,2.17442,0.8576634729592479
147027079_76f2bd040e_54_69212252@N00.jpg,41.38943,2.18585,-31.725538,-60.53089,10359.183935919431
147073780_4ea5f4062e_51_82927779@N00.jpg,-34.1154,19.0352,-34.039413,24.064865,463.26587690707277
147074401_f7808ab1de_49_82927779@N00.jpg,-34.1154,19.0352,35.596878,-105.770485,15043.9975652657
147161933_563ed66668_54_69212252@N00.jpg,35.370015,24.230346,38.75669,30.531382,673.8218094254613
147590406_89c5176d13_55_96155869@N00.jpg,45.793262,24.150695,45.797215,24.148739,0.4649004920517385
147592083_a7ec8db93f_53_96155869@N00.jpg,45.793262,24.150695,46.22106,24.79504,68.84221860111008
147843919_ca25979404_51_69212252@N00.jpg,37.98331,23.745059,37.971455,23.726648,2.0838290252252283
147952757_809c6ed52e_49_18684820@N00.jpg,37.331795,-121.928758,38.526783,-120.80484,165.44521332041882
148132071_d34756b6a1_52_96155869@N00.jpg,45.793262,24.150695,45.797215,24.148739,0.4649004920517385
149061074_32b49b014b_54_18684820@N00.jpg,37.781298,-122.424774,33.93865,-118.24249,569.6191554517607
149075440_b0db725148_53_18684820@N00.jpg,37.781298,-122.424774,32.729897,-117.150475,737.8497109334336
149105529_b3a4e8192e_50_90833046@N00.jpg,58.476824,7.209606,63.581985,10.959903,602.2811152907533
149167298_0e5d506d05_55_81421684@N00.jpg,-41.580717,145.935001,-41.894356,146.0907,37.19081688957086
149526558_f698e05dfa_56_42126397@N00.jpg,51.475395,-3.164577,53.36236,-2.274298,218.32977949568615
149540682_168698b38d_54_70323761@N00.jpg,36.101275,-115.172418,36.109554,-115.17375,0.9283159344760662
149541933_8f4f14047e_44_70323761@N00.jpg,36.101821,-115.173352,36.101086,-115.174225,0.1136410267707418
149595930_cb9cc33668_48_70323761@N00.jpg,18.32351,-65.765925,21.33823,-157.80544,9478.608412490265
149758042_f684833100_55_50994135@N00.jpg,55.778672,-5.098857,49.210926,-123.23871,7014.026347949019
149770181_3cc1a80695_51_70323761@N00.jpg,39.938352,-75.157932,40.040066,-76.3081,98.63658669957704
149866866_e6a46a330b_52_63163416@N00.jpg,41.023297,28.990259,40.953503,17.304432,980.1433805534616
149875000_472676347e_49_63163416@N00.jpg,41.023297,28.990259,34.23529,-77.95109,8805.750031715195
149933808_2c100376d6_52_67879480@N00.jpg,15.357362,44.201259,16.886433,-24.98334,7352.201573821752
149949702_f90e05b5f0_48_67879480@N00.jpg,1.304513,103.821487,4.88727,114.936905,1296.6810377765214
149950164_367962d6b0_56_67879480@N00.jpg,1.304513,103.821487,40.626137,14.373722,9866.499070855332
150023825_1be7481535_52_18684820@N00.jpg,37.350611,-121.98252,38.526783,-120.80484,166.64188828903934
150027080_5686e4610e_48_18684820@N00.jpg,37.350611,-121.98252,-26.40466,-54.62082,9980.404162411318
150231770_b286dbb25b_44_18684820@N00.jpg,37.445255,-122.162904,42.68706,-83.194214,3336.656239739432
150801299_c3eab611fc_44_70323761@N00.jpg,42.349576,-71.099674,42.3599,-71.08846,1.4718596992071875
150891657_8ea3eb60ca_46_70323761@N00.jpg,42.359213,-71.056855,43.0775,-70.75767,83.5257142451975
150894163_98eaf5e3e3_52_70323761@N00.jpg,42.350163,-71.076285,42.35916,-71.057945,1.8091034545343994
152451822_06f9b5cff0_46_70323761@N00.jpg,40.757875,-73.957128,40.757755,-73.95539,0.14704615738217985
152574094_fdb6569e00_45_50994135@N00.jpg,55.857377,-5.094671,54.237217,-1.207809,306.1365139784274
152574247_4462a1a738_56_50994135@N00.jpg,55.867413,-5.096282,48.259712,-1.673526,877.422748318717
152575746_29634262e5_47_50994135@N00.jpg,55.933843,-5.179604,56.233948,-4.428839,57.29983586037839
152679292_649cde712c_50_50994135@N00.jpg,56.004972,-5.096484,53.475224,-1.903123,347.9815387062531
153750307_6ce5b13522_71_50994135@N00.jpg,41.119366,1.258863,39.46025,-5.881526,632.8855493890321
154004410_7e282fe701_76_90833046@N00.jpg,44.980486,-93.269811,42.475906,-83.24916,851.2958793565265
154004633_75094bab75_56_90833046@N00.jpg,44.97745,-93.267182,44.97937,-93.26712,0.2136221154365647
154271569_ccfe0a546c_65_63163416@N00.jpg,38.67432,34.903135,39.983253,-3.434579,3275.184939657052
154894131_de74372f94_76_25159586@N00.jpg,35.658225,139.723901,34.694332,135.19333,425.4532642695389
155752484_3097841eb4_51_69212252@N00.jpg,51.228602,-1.062412,52.988674,-1.890431,203.71257713562773
155827985_45ad1e73b5_75_57253263@N00.jpg,42.218359,-71.223286,35.835506,-78.57662,951.7054251996931
155848826_47175e6d14_48_23601949@N00.jpg,17.226069,-89.612388,24.35773,123.75584,14143.588974643591
157362427_ecae14ffc8_45_50994135@N00.jpg,56.846093,-4.989787,56.567806,-4.74884,34.26127014249921
158307292_d73d7226ef_73_70323761@N00.jpg,40.735364,-73.990779,42.355263,-71.064804,302.85389181211355
158949150_80eccf453a_78_18684820@N00.jpg,37.415981,-122.057418,33.981304,-117.64131,552.031576009551
158951680_1cff631a7e_74_18684820@N00.jpg,37.415981,-122.057418,33.981304,-117.64131,552.031576009551
158954882_19d19c170c_62_18684820@N00.jpg,37.415981,-122.057418,33.981304,-117.64131,552.031576009551
158955434_7da6c487d6_51_18684820@N00.jpg,37.415981,-122.057418,33.981304,-117.64131,552.031576009551
159969431_2246ec6548_54_14542551@N00.jpg,47.91939,106.917057,60.681248,151.64429,3149.442140223797
160432037_5c2a37ec92_76_70323761@N00.jpg,36.412303,25.42983,36.461834,25.375834,7.3257953043520665
160457478_07abc55f2b_58_41315423@N00.jpg,41.850303,-88.307204,42.044697,-88.29076,21.658496512034276
160514066_251c53aefa_47_70323761@N00.jpg,40.748281,-73.84616,40.751045,-73.84569,0.3100422930940803
162269716_416d749b3f_74_18684820@N00.jpg,37.778516,-122.389841,37.77894,-122.38947,0.05675337381227698
162271409_1a83da0190_19_18684820@N00.jpg,37.778516,-122.389841,43.02836,-87.97186,2950.6362190989835
162279260_7e7e1c518d_47_18684820@N00.jpg,37.778516,-122.389841,37.77883,-122.38917,0.06918664632910196
162282175_c39d49d6a5_55_18684820@N00.jpg,37.778516,-122.389841,34.07356,-118.24046,556.0289138881561
162707046_bd16c9f152_68_41894197861@N01.jpg,41.427604,2.177524,45.567368,9.374256,740.3513931175868
163147186_89c392bb0a_73_63163416@N00.jpg,40.677448,43.65941,40.78106,43.829098,18.3624894179601
163155972_28d9e18d7c_76_63163416@N00.jpg,40.677448,43.65941,42.999874,23.350754,1697.8501307732643
163166143_0242fe64f1_75_63163416@N00.jpg,39.908814,41.328592,37.870064,32.50068,796.5739753494786
165027099_e9e1d1c610_70_23601949@N00.jpg,16.246155,-89.02256,14.51845,-84.9983,472.26227294729165
165342347_dc3662a8a9_64_23601949@N00.jpg,17.226069,-89.612388,17.223,-89.62334,1.2120221691509012
165344228_16e8167f93_53_23601949@N00.jpg,17.226069,-89.612388,16.8,-90.88333,143.20132342409158
165493189_8385fc7e9b_56_23601949@N00.jpg,16.246155,-89.02256,10.695357,-61.57837,3028.325653275733
165496002_64580a67ac_49_23601949@N00.jpg,16.246155,-89.02256,5.3417,116.15662,16349.821273897323
165539256_7befe68333_58_23601949@N00.jpg,16.095876,-88.806781,-12.375823,130.87961,15724.01143344975
165548046_17b218674c_48_23601949@N00.jpg,16.095876,-88.806781,17.940071,-76.9073,1281.472842299064
165767244_d5121281d3_54_23601949@N00.jpg,16.570143,-88.356513,9.778986,-84.62689,856.1943194549946
166306401_d24beeb1b6_65_23601949@N00.jpg,43.904857,-69.508041,44.08926,-74.05626,364.34669721481555
166869956_84928fd11b_60_55085284@N00.jpg,48.859068,2.343177,48.805004,2.119288,17.45565630872085
167233057_2e1444f6e5_72_79954435@N00.jpg,48.42087,-123.369587,50.582447,-126.9293,351.8482623952178
167258849_a4fe0a5944_56_79954435@N00.jpg,49.291545,-124.618778,49.356106,-123.037384,114.83364352808837
167277941_4038f94f38_59_79954435@N00.jpg,54.433759,-124.259619,47.437347,-69.044136,3842.409838996151
167282187_9f6fa09010_58_79954435@N00.jpg,52.887363,-118.462829,53.109165,-119.21184,55.86356495268415
167298135_0773165b4a_66_50994135@N00.jpg,50.086776,14.415607,50.09,14.401188,1.0893445200600176
167299408_f36b914be4_77_50994135@N00.jpg,50.089591,14.413402,50.087105,14.410715,0.33631205010083987
167304827_8f440582dd_50_79954435@N00.jpg,52.919874,-118.001575,51.290695,-115.826454,234.25557948248382
167309259_19db21cf71_46_79954435@N00.jpg,52.546295,-117.638854,52.17088,-117.0746,56.66356551627207
167322301_5d0c781dd5_45_79954435@N00.jpg,51.327876,-116.182651,51.328197,-116.18093,0.12471525231911848
167345423_ba2914f302_59_79954435@N00.jpg,51.440312,-116.541595,51.677887,-116.467636,26.907427154458208
167350351_a83cfe926e_64_79954435@N00.jpg,51.421048,-117.477493,50.36748,-122.50131,371.2280237143822
167353961_01ad3264ef_50_79954435@N00.jpg,51.257188,-117.587356,6.678247,117.00165,11745.76868106055
167383119_8539fd4f2f_53_79954435@N00.jpg,49.28953,-123.110218,49.288074,-123.116394,0.47582307438267313
167656331_f5116eed7f_59_79954435@N00.jpg,40.68272,-112.364044,40.984432,-112.21942,35.68694468875942
167672483_f28504a65e_74_79954435@N00.jpg,44.976456,-110.722961,44.965466,-110.70792,1.701479272436907
167914950_05505ef5b6_51_11398209@N00.jpg,-33.900626,151.269378,-33.899162,151.27344,0.4080286654731727
168377287_732fbd7c56_45_50994135@N00.jpg,49.101914,-117.707004,49.941303,-119.39743,153.61844048642774
169118448_83bf055da6_51_69212252@N00.jpg,41.940243,-87.64414,34.14844,-118.002075,2779.0843428521134
169118791_9cc600f1a6_65_69212252@N00.jpg,41.940507,-87.640589,46.733536,-116.998314,2380.029223205524
169119141_638d11a504_72_69212252@N00.jpg,41.976194,-87.675683,35.337727,139.6466,10162.086972681438
169121981_263e72dd38_52_69212252@N00.jpg,41.925222,-87.634592,41.447407,-81.713715,494.43138241407763
169124556_8c3bac0e70_68_69212252@N00.jpg,41.925222,-87.634592,40.848812,-73.87842,1152.5785091932223
169423153_c5f141cdca_58_18684820@N00.jpg,37.796763,-122.428207,48.565147,-123.4693,1200.329785225797
169442297_1067e613f1_45_18684820@N00.jpg,37.796763,-122.428207,38.674656,-121.731865,115.01218333990461
169442676_2f7549d18c_71_18684820@N00.jpg,37.796763,-122.428207,43.98137,-124.10085,701.8782535201254
169449274_bc2e107976_78_18684820@N00.jpg,37.796763,-122.428207,37.7981,-122.4072,1.8510473404936636
169451925_ea6efa0a53_73_18684820@N00.jpg,37.796763,-122.428207,37.796707,-122.4066,1.8979116649127026
169704454_e92ae19bd9_72_50994135@N00.jpg,41.116663,1.258123,41.781326,2.758877,145.2811736181931
169956693_5edea53724_78_70323761@N00.jpg,41.947577,-87.656264,41.948,-87.655,0.11472714119637471
170107254_0ba8388eb8_76_17351226@N00.jpg,38.34933,-75.070438,36.85477,-75.975525,184.32258285337988
170116125_c0c907770d_73_17351226@N00.jpg,38.34933,-75.070438,21.33781,-158.12454,7971.946251846862
170164345_27d733f7e5_76_17351226@N00.jpg,38.34933,-75.070438,36.852985,-75.977066,184.5606147950044
170736070_5b209ff56c_68_97458173@N00.jpg,46.017946,7.739524,45.516853,7.655113,56.10248359123703
170747608_cf4538d97b_50_97458173@N00.jpg,46.496974,7.675924,46.949333,9.024833,114.46469421730919
170747663_daaba5da7f_48_73091266@N00.jpg,50.877206,6.025485,37.219852,-80.41779,6668.52728801123
170754421_e3eba57cb8_64_97458173@N00.jpg,46.496974,7.675924,46.496975,7.670345,0.42703930456745454
170851364_11ba8b4fb0_65_70323761@N00.jpg,41.883408,-87.630262,41.88883,-87.624435,0.7720629119684953
171046893_b97c4f0aa5_73_30571787@N00.jpg,51.511733,-0.125827,51.494,-0.173667,3.854027711061045
171249791_e9175d9fec_75_25159586@N00.jpg,36.820278,138.946838,-44.980835,168.68611,9573.783315055696
171635800_464be20292_57_97458173@N00.jpg,45.746443,4.822311,41.634003,-70.920616,5873.42104916553
171638526_5e242f702e_71_97458173@N00.jpg,46.205022,7.821578,45.91716,6.868432,80.20529707880618
171638986_3bd38f0ac5_54_97458173@N00.jpg,46.205022,7.821578,47.057026,10.972595,258.55802795083764
171887535_83ea3b0392_42_96155869@N00.jpg,45.646268,25.592994,45.64333,25.592308,0.33102989250002146
172537164_a1ac3116c6_49_40279823@N00.jpg,31.509007,-9.770665,34.023354,-6.83959,391.46484428109176
172541835_d2f7d6ba98_46_40279823@N00.jpg,31.509007,-9.770665,31.513947,-9.768562,0.584294668722281
172547950_fa21b898b5_58_40279823@N00.jpg,31.509007,-9.770665,42.409264,27.696533,3509.2625108314814
172900664_0bd09a7811_58_70323761@N00.jpg,40.709051,-74.010992,41.882023,-87.6261,1143.6662598141543
173878689_accde2e920_57_82927779@N00.jpg,50.954365,6.975524,50.941547,6.964538,1.6196488941129612
174479269_a04b4d9f57_65_42126397@N00.jpg,48.798722,9.192466,10.505112,-66.90084,8114.103709581266
174533354_bdf1dd35e1_53_82927779@N00.jpg,51.502358,-0.021843,51.504265,-0.018496,0.31398678069787905
174602623_39c7a7a901_73_30571787@N00.jpg,40.7672,-73.976933,40.774563,-73.972664,0.8941859608076752
175664036_e254575efd_74_77325609@N00.jpg,51.546581,-0.08384,51.52642,-0.083727,2.2416839967711395
175718513_3f77a43027_62_73293249@N00.jpg,40.418511,-3.71428,40.41768,-3.702392,1.0106452225772602
175720014_1541436462_64_73293249@N00.jpg,40.418511,-3.71428,40.417156,-3.706576,0.6693803296230706
175790478_dab3630a7a_66_73293249@N00.jpg,40.418511,-3.71428,41.49012,13.813097,1474.1902166693146
175835676_2354cb3d72_76_73293249@N00.jpg,52.357243,4.882017,52.35913,4.882907,0.21841002979852875
178084312_9a388e89a9_65_63163416@N00.jpg,40.154277,26.407957,41.136585,28.831043,231.77244827233216
178210612_4ccce218e1_75_14542551@N00.jpg,47.91939,106.917057,42.700855,23.316422,6234.276193953503
178507270_a5c01195b7_61_63163416@N00.jpg,38.67432,34.903135,38.666668,34.833332,6.119363718284152
178527376_73751d9d73_68_63163416@N00.jpg,38.67432,34.903135,35.663418,-106.40963,10843.156998218541
180310297_2a7e1e8133_77_43935788@N00.jpg,24.938747,-80.650634,21.521353,-87.244316,773.3311675646406
180338295_7517397b13_75_43935788@N00.jpg,24.938747,-80.650634,25.49251,-80.18733,77.22590679296188
180651864_84511421f2_59_40279823@N00.jpg,50.937607,6.977348,48.13207,11.54972,453.92601509503356
181175040_f0ab843234_63_70323761@N00.jpg,40.7369,-74.037063,46.011345,-112.536385,3134.821078779758
181219558_e8b2280e84_76_77392231@N00.jpg,48.871969,2.292623,43.855698,125.30388,8308.83009493826
181250337_841120eaba_66_77392231@N00.jpg,48.852517,2.305412,48.858685,2.294018,1.0793020951225554
181607715_d26c19625c_59_77392231@N00.jpg,52.370883,4.889259,52.373158,4.891646,0.3002531754162054
181843835_0af23794dd_65_77325609@N00.jpg,51.546581,-0.08384,35.322643,139.35262,9578.32553083521
181848051_3f34be1b5d_68_70323761@N00.jpg,40.698096,-73.997163,40.70419,-73.9944,0.7164060182801124
181860736_4dc151fcf7_58_77392231@N00.jpg,52.370883,4.889259,52.37526,4.896381,0.6860191913824739
181876927_f171e3f91a_48_70323761@N00.jpg,40.704131,-73.990457,40.70371,-73.99472,0.36220531872138406
181880910_b78dccf672_62_77392231@N00.jpg,52.370883,4.889259,52.459057,4.814183,11.047748148768909
181896908_9a6295b083_60_77392231@N00.jpg,52.320441,4.90179,52.37526,4.896381,6.106659169863117
182032884_4d2e269a5c_54_77392231@N00.jpg,52.370883,4.889259,52.370987,4.890975,0.11708569520419826
182060212_8143f50969_67_43616936@N00.jpg,40.805948,-81.933889,46.7075,-1.979427,6172.954466949587
182104467_7712c6f402_65_77392231@N00.jpg,52.370883,4.889259,52.373543,4.893894,0.4317990279467956
183737240_a11f25bfa9_60_69212252@N00.jpg,42.006767,-87.668581,39.682247,-75.74973,1034.4001038867755
185281760_26244048e9_58_91062007@N00.jpg,32.849271,-117.275598,34.002724,-118.80795,191.49732429771737
186489559_1c06f55cac_73_82927779@N00.jpg,22.220224,114.115591,1.310333,103.9475,2572.0816598437063
186684963_7fa97e938b_56_40829484@N00.jpg,38.039438,-119.520263,37.72701,-119.54443,34.80536682159804
186707214_28d47e2f28_74_40829484@N00.jpg,37.83975,-122.275428,37.80295,-122.44833,15.729317630669287
186707726_49fd73e638_65_40829484@N00.jpg,37.83975,-122.275428,37.805748,-122.447044,15.540430901611069
186730346_83d7629ad5_56_40829484@N00.jpg,36.882916,-121.830139,36.63461,-121.938545,29.250921350952908
186756668_0b6ad5b3c2_45_40829484@N00.jpg,51.121411,2.622985,51.317043,3.132165,41.60249976259131
187815690_3824c2a894_74_23601949@N00.jpg,36.591333,-121.96455,36.59103,-121.96419,0.04660253345032342
187822795_5e4024485f_61_23601949@N00.jpg,36.583606,-121.96721,36.57707,-121.97487,0.9983171279539987
188083861_6cd7ceb991_56_39303693@N00.jpg,43.953683,-86.469461,42.13144,-83.14172,337.87446787895357
188442683_e2445ccded_67_87434398@N00.jpg,43.894552,-73.309793,43.545563,-80.56111,583.8422397096098
188452886_3a09f9b30e_55_87434398@N00.jpg,44.125672,-73.17418,40.8318,-75.88342,428.3236687289011
189497574_7aebf15977_44_90672364@N00.jpg,51.38994,-0.720462,50.908337,-1.641726,83.6478537469577
189942886_6376c63106_57_96155869@N00.jpg,48.834554,2.368412,51.513966,-0.100198,345.89070327369285
189952154_4f4adf804b_66_30571787@N00.jpg,40.729242,-73.993735,42.862534,-73.88904,237.369982721697
190573925_39c637d6a5_57_91728102@N00.jpg,36.2333,117.11,30.30169,119.12714,685.6551194564424
190587123_6f999d54dc_75_19355699@N00.jpg,40.765461,-73.978157,40.705666,-73.99633,6.822853509238069
190594890_28cc900948_73_91728102@N00.jpg,36.1924,117.125,39.879444,116.40667,414.77452118893325
190595343_f22f777963_77_19355699@N00.jpg,40.765461,-73.978157,39.904007,-75.17137,139.29725563561624
190595866_28fb44c396_54_19355699@N00.jpg,40.765461,-73.978157,40.77404,-73.9718,1.0938115997598674
190617363_42f0d6d304_45_19355699@N00.jpg,43.090516,-79.067916,32.626205,129.73799,11099.836703674948
190617581_6e7ec120ab_70_19355699@N00.jpg,43.090516,-79.067916,43.091427,-79.074356,0.5327432075376026
190632279_8200596bca_58_19355699@N00.jpg,41.882853,-87.630043,41.878986,-87.635956,0.6515838972273599
190632702_c9712e22dd_61_19355699@N00.jpg,41.882853,-87.630043,41.87876,-87.63794,0.7963851765727696
190633086_d744a81490_55_19355699@N00.jpg,41.882853,-87.630043,41.877037,-87.61771,1.208769338860669
190856047_2512318795_75_82927779@N00.jpg,22.185338,113.537693,22.198214,113.543015,1.533025368657626
190981523_c584634c53_72_90833046@N00.jpg,44.888715,-93.313407,26.074043,-80.31336,2393.4920157046777
191259820_05864d024a_56_91062007@N00.jpg,32.849271,-117.275598,32.847862,-117.27699,0.2041054969343473
192049090_ae473cbf3e_61_39595541@N00.jpg,51.503613,-0.11909,51.503292,-0.119369,0.0407060959890659
192465047_b12a81c861_46_85417391@N00.jpg,55.68523,12.586727,45.779644,4.852867,1226.8413843636902
192469263_96c9b6fdd0_44_85417391@N00.jpg,55.68523,12.586727,49.239624,-123.13176,7646.878630486428
192661465_af7eee6df5_71_82927779@N00.jpg,22.270511,114.161682,22.272167,114.15083,1.1313306616347762
192922377_2812411201_64_39303693@N00.jpg,33.078241,-116.602159,-41.13592,-71.30601,9466.061379062327
192975525_11ca682ff9_48_70323761@N00.jpg,40.826978,-73.928461,40.82924,-73.92788,0.2560990075002954
192980337_e08a36edb5_73_70323761@N00.jpg,40.826978,-73.928461,40.82924,-73.92788,0.2560990075002954
193833980_0880797f01_68_85417391@N00.jpg,52.372559,4.896469,52.372456,4.895095,0.09397615706065855
193834637_455e444f1b_76_85417391@N00.jpg,52.372559,4.896469,52.37327,4.891819,0.32539263710186644
193835830_22beea59f1_63_85417391@N00.jpg,52.372559,4.896469,52.37526,4.896381,0.3003981792078818
194700057_04c99126b9_64_96155869@N00.jpg,50.854942,4.350585,50.871845,4.400024,3.946045696972397
194806576_a225f9957e_63_96155869@N00.jpg,50.854942,4.350585,48.891445,11.1825,535.8022874786008
